2020-02-26 11:50:46,"b'Indeed, #CCP already promoting the fake news inside Mainland China that it was US who created #WuhanCoronovirus to\xe2\x80\xa6 https://t.co/up30vHzofn'"
2020-02-26 11:50:41,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 11:48:26,b'US govt should have started the investigation for the cause &amp; outbreak of #WuhanCoronovirus? Look  forward to US gi\xe2\x80\xa6 https://t.co/v48IsYdsep'
2020-02-26 11:41:11,b'RT @thesunilgarg: #China real stoty\n\nis like resident evil in real life \xf0\x9f\x92\x80\n\n#coronaviruschina #coronavirus #CoronavirusOutbreak #coronavirus\xe2\x80\xa6'
2020-02-26 11:38:58,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 11:35:57,b'Go to HELL #US government and allies who are trying to blame this #coronavirues on #Iran also\n\nSo many other mation\xe2\x80\xa6 https://t.co/Z49fPqpn4x'
2020-02-26 11:35:10,b'RT @chidambara09: #Coronavirus chaos sees seven 7 \n#british #schools shut and 18 send pupils home https://t.co/DCzyuerPEU via @MailOnline\xe2\x80\xa6'
2020-02-26 11:35:06,"b'@NHKWORLD_News This is Karma\xef\xbc\x81 You did not ban them when the #WuhanCoronovirus was outbreak, now they ban u! Japanes\xe2\x80\xa6 https://t.co/WdRBCIPVP2'"
2020-02-26 11:34:59,"b'I don\xe2\x80\x99t know if what he said is true. What I do know is, when China ambassador to US was interviewed on CNN about r\xe2\x80\xa6 https://t.co/YfCmfMSt57'"
2020-02-26 11:34:42,b'RT @chidambara09: #Coronavirus chaos sees seven 7 \n#british #schools shut and 18 send pupils home https://t.co/DCzyuerPEU via @MailOnline\xe2\x80\xa6'
2020-02-26 11:34:25,b'RT @chidambara09: #Coronavirus chaos sees seven 7 \n#british #schools shut and 18 send pupils home https://t.co/DCzyuerPEU via @MailOnline\xe2\x80\xa6'
2020-02-26 11:33:15,b'#Coronavirus chaos sees seven 7 \n#british #schools shut and 18 send pupils home https://t.co/DCzyuerPEU via\xe2\x80\xa6 https://t.co/fbrDayP4LH'
2020-02-26 11:29:59,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 11:28:17,b'#WuhanCoronovirus The Governor of Tokyo is putting pressure on testing to increase the number of people infected wi\xe2\x80\xa6 https://t.co/k2m2bke6f0'
2020-02-26 11:26:56,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 11:26:38,b'WSJ Feb 26th.\n#CoronavirusOutbreak #coronavirus #wuflu #Coronavirustruth #COVD19 #Covid_19 #coronavirusupdate\xe2\x80\xa6 https://t.co/hP20rPC0dZ'
2020-02-26 11:25:54,b'RT @LouLouLee3: @tabibit39690359 @SiBall19 Dear @AbeShinzo please please please don\xe2\x80\x99t underestimate the power of this #WuhanCoronovirus it\xe2\x80\xa6'
2020-02-26 11:24:02,b'@SenRickScott Well said!!#CCP is pretending and hiding the data of #WuhanCoronovirus original from the p4 lab. We c\xe2\x80\xa6 https://t.co/O4cfO57DQJ'
2020-02-26 11:21:37,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 11:14:17,"b'RT @chidambara09: Italy Shuts Down #Venice #Carnival, Restricts Access to #Milan #FashionWeek Due to #Coronavirus Spread\nhttps://t.co/izKlA\xe2\x80\xa6'"
2020-02-26 11:11:39,"b'RT @chidambara09: Italy Shuts Down #Venice #Carnival, Restricts Access to #Milan #FashionWeek Due to #Coronavirus Spread\nhttps://t.co/izKlA\xe2\x80\xa6'"
2020-02-26 11:09:23,b'RT @ShadiBarez: #coronavirus  spread in #Iran\n#COVID19 \n#virus #WuhanCoronovirus #WorldHealthOrganisation \n@WHO https://t.co/t98WNeFm4g'
2020-02-26 11:06:29,"b'RT @chidambara09: Italy Shuts Down #Venice #Carnival, Restricts Access to #Milan #FashionWeek Due to #Coronavirus Spread\nhttps://t.co/izKlA\xe2\x80\xa6'"
2020-02-26 11:06:27,"b'RT @chidambara09: Italy Shuts Down #Venice #Carnival, Restricts Access to #Milan #FashionWeek Due to #Coronavirus Spread\nhttps://t.co/izKlA\xe2\x80\xa6'"
2020-02-26 11:05:05,"b'Italy Shuts Down #Venice #Carnival, Restricts Access to #Milan #FashionWeek Due to #Coronavirus Spread\xe2\x80\xa6 https://t.co/rKauJQC5DC'"
2020-02-26 11:02:32,b'@MailOnline #WuhanCoronovirus is gonna be a pandemic thanks to #CCP \xe2\x98\xa0\xf0\x9f\xa4\xac https://t.co/bhbC9Ig9Zu'
2020-02-26 11:00:26,"b'RT @chidambara09: #US soldier, 23\nbased in #SouthKorea\nis confirmed to\nhave #coronavirus\n\nhttps://t.co/lpzE6f9TYW\n\n#bigdata \n#healthCare\n#W\xe2\x80\xa6'"
2020-02-26 10:56:41,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 10:52:56,b'RT @Pismo_B: But it\xe2\x80\x99s only flu......\xf0\x9f\xa4\x94\xf0\x9f\xa4\xab\n\n#Coronavirius #WuhanCoronovirus \n\nhttps://t.co/5rMD0DJeLU'
2020-02-26 10:51:07,"b'RT @chidambara09: #US soldier, 23\nbased in #SouthKorea\nis confirmed to\nhave #coronavirus\n\nhttps://t.co/lpzE6f9TYW\n\n#bigdata \n#healthCare\n#W\xe2\x80\xa6'"
2020-02-26 10:50:48,"b'#US soldier, 23\nbased in #SouthKorea\nis confirmed to\nhave #coronavirus\n\nhttps://t.co/lpzE6f9TYW\n\n#bigdata\xe2\x80\xa6 https://t.co/OWI9zpDRTq'"
2020-02-26 10:45:29,b'#CCP_is_terrorist\nPlease help \n#Uyghur \n#Tibet \n#Xinjiang \n#HongKong \n#WuhanCoronovirus\n\xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/XSMO66ZPe6'
2020-02-26 10:42:41,b'@SenatorHousakos @SenatorNgo @hk_watch @NHKCC1 In this difficult time when #WuhanCoronovirus is storming across\xe2\x80\xa6 https://t.co/01PmtEL13b'
2020-02-26 10:39:59,"b'Market rumours the reason for this ban is because those #Youtuber talked about #WuhanCoronovirus, which is a \xe2\x80\x9csensi\xe2\x80\xa6 https://t.co/eolM5zI7DE'"
2020-02-26 10:39:52,b'#coronavirus  spread in #Iran\n#COVID19 \n#virus #WuhanCoronovirus #WorldHealthOrganisation \n@WHO https://t.co/t98WNeFm4g'
2020-02-26 10:26:55,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 10:23:34,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 10:19:51,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 10:17:41,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 10:14:44,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 10:00:03,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 09:32:54,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 09:25:41,"b""RT @David90582574: Beijing is under quarantine\xef\xbc\x8c3000 party representatives are\nafraid of attending the CCP's two sessions, that was postpone\xe2\x80\xa6"""
2020-02-26 09:10:37,"b'Detailed report by @willripleyCNN of #Japan #WuhanCoronovirus crisis, working culture and impact on @Olympics! Hope\xe2\x80\xa6 https://t.co/DEckGdoZ7W'"
2020-02-26 09:06:05,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 09:00:15,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:56:23,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:55:21,b'RT @miss852hk: How about similar situation if pandemic happens in #nz. This is a crucial question @DavidClarkNZ and @minhealthnz openly inf\xe2\x80\xa6'
2020-02-26 08:51:21,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:44:59,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:43:31,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:43:05,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:39:58,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:37:25,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:32:06,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:20:59,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:15:13,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:14:59,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:12:48,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:12:30,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:11:45,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:11:01,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:09:54,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 08:08:06,b'RT @grandmachocogm1: It proves again the government only concern how China\xe2\x80\x99s feel and omitting the fact that Chinese tourist would server t\xe2\x80\xa6'
2020-02-26 07:56:38,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 07:52:02,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 07:47:11,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 07:46:49,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 07:42:28,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 07:37:58,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 07:37:10,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 07:36:45,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 07:35:05,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 07:32:16,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 07:28:48,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 07:26:57,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
2020-02-26 07:26:22,"b""RT @Louie_Korest: \xe5\xaa\xbd\xe5\x91\x80\xe9\x80\x99\xe5\x9c\x96\xe5\x88\xb0\xe5\xba\x95\xe9\x82\x84\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x94\xb9\xe5\xa4\x9a\xe5\xb0\x91\xe6\xac\xa1\xe3\x80\x82\n--\nIran is coming.\nSeriously, don't increase people in the room anymore.\n\n*I modify the sentence on the bo\xe2\x80\xa6"""
